timestamp,tempm,elec_load,heat_load,cool_load,,,,
1/1/2012 0:00,12.2,421.289859,586.7838871,25.18,,,,
1/1/2012 1:00,12.2,419.642618,469.1041269,48.18,,,,
1/1/2012 2:00,11.90833333,420.6674825,435.8885534,33.64,,,,
1/1/2012 3:00,11.35,425.3596148,516.1694961,49.41,,,,
1/1/2012 4:00,11.1,430.2016456,527.0917488,45.85,,,,
1/1/2012 5:00,10.80833333,431.8627014,508.2307486,12.67,,,,
1/1/2012 6:00,10.25,431.9007334,498.7325201,0.00,,,,
1/1/2012 7:00,10.35,423.4914806,493.7897022,0.00,,,,
1/1/2012 8:00,11.88333333,547.8990459,437.2199409,0.00,,,,
1/1/2012 9:00,13.09166667,548.0813631,399.2184175,0.00,,,,
1/1/2012 10:00,13.65,548.0993626,365.4153367,0.00,,,,
1/1/2012 11:00,14.19166667,549.3525062,347.0598503,0.00,,,,
1/1/2012 12:00,15.1,548.0213463,342.7383271,0.00,,,,
1/1/2012 13:00,15.6,547.9453629,364.9684897,0.00,,,,
1/1/2012 14:00,16.24166667,548.1786191,374.7361562,0.00,,,,
1/1/2012 15:00,16.7,548.1665949,374.5736979,0.00,,,,
1/1/2012 16:00,15.70833333,426.3618967,427.8004069,0.00,,,,
1/1/2012 17:00,15,436.2257566,492.4156378,0.00,,,,
1/1/2012 18:00,14.65,453.0370638,498.7775107,0.00,,,,
1/1/2012 19:00,14.4,453.6032368,521.074834,0.00,,,,
1/1/2012 20:00,14.10833333,460.7202238,556.4135215,0.00,,,,
1/1/2012 21:00,13.25833333,466.0076336,587.0797363,0.00,,,,
1/1/2012 22:00,12.8,483.7670249,603.8584221,0.00,,,,
1/1/2012 23:00,12.45,457.984135,633.9464366,0.00,,,,
1/2/2012 0:00,12.2,473.1213871,638.2497386,0.00,,,,
1/2/2012 1:00,11.90833333,473.1712929,640.983398,0.00,,,,
1/2/2012 2:00,11.35,473.1052225,637.5014494,0.00,,,,
1/2/2012 3:00,11.45,473.1307163,632.2363626,0.00,,,,
1/2/2012 4:00,11.7,468.9843026,644.0303849,0.00,,,,
1/2/2012 5:00,11.7,460.9399227,660.4196422,0.00,,,,
1/2/2012 6:00,11.35,459.9977573,654.7845247,0.00,,,,
1/2/2012 7:00,11.1,660.8150264,603.5519592,0.00,,,,
1/2/2012 8:00,11.45,862.4305608,519.5301176,0.00,,,,
1/2/2012 9:00,11.99166667,912.0433842,450.4255682,0.00,,,,
1/2/2012 10:00,12.55,916.0948429,387.1269182,0.00,,,,
1/2/2012 11:00,12.8,917.8633636,346.9260642,0.00,,,,
1/2/2012 12:00,12.8,875.5205284,322.6783904,0.00,,,,
1/2/2012 13:00,12.8,916.8577667,301.894356,0.00,,,,
1/2/2012 14:00,12.8,916.8119487,303.5830366,0.00,,,,
1/2/2012 15:00,12.8,916.7218836,301.4506509,0.00,,,,
1/2/2012 16:00,12.8,679.6954522,355.6563445,0.00,,,,
1/2/2012 17:00,12.8,686.8805171,377.1982665,0.00,,,,
1/2/2012 18:00,12.8,613.4426877,380.433201,0.00,,,,
1/2/2012 19:00,12.8,627.9331463,369.2786178,0.00,,,,
1/2/2012 20:00,12.8,615.5045223,374.7749997,0.00,,,,
1/2/2012 21:00,12.8,569.825895,389.5709613,0.00,,,,
1/2/2012 22:00,12.8,556.3703374,391.3255516,0.00,,,,
1/2/2012 23:00,12.8,457.8755468,419.3006579,0.00,,,,
1/3/2012 0:00,13.44166667,453.6232941,426.3100911,0.00,,,,
1/3/2012 1:00,13.9,453.403822,424.499805,0.00,,,,
1/3/2012 2:00,13.55,453.3608031,395.3203774,0.00,,,,
1/3/2012 3:00,13.00833333,453.2957089,351.5364749,2.59,,,,
1/3/2012 4:00,12.15833333,454.0453412,297.1344195,2.30,,,,
1/3/2012 5:00,11.7,453.9615045,265.6625876,0.00,,,,
1/3/2012 6:00,11.7,454.049018,250.9505692,0.00,,,,
1/3/2012 7:00,11.7,656.0333693,192.4475916,0.00,,,,
1/3/2012 8:00,12.34166667,876.2577304,121.9471104,0.00,,,,
1/3/2012 9:00,13.73333333,917.6928043,83.66195532,0.00,,,,
1/3/2012 10:00,14.4,918.9056758,40.60848593,0.00,,,,
1/3/2012 11:00,14.75,920.4756622,19.2886922,0.00,,,,
1/3/2012 12:00,15,878.5737852,21.52694172,0.00,,,,
1/3/2012 13:00,15,919.5656237,21.47907521,0.00,,,,
1/3/2012 14:00,15,921.4762168,16.86031547,0.00,,,,
1/3/2012 15:00,15.64166667,921.9179152,17.09327609,0.00,,,,
1/3/2012 16:00,15.80833333,682.1678123,48.02470553,0.00,,,,
1/3/2012 17:00,15.6,689.2122658,98.28964748,0.00,,,,
1/3/2012 18:00,15.25,610.2093347,102.8457296,0.00,,,,
1/3/2012 19:00,14.35833333,610.7916369,93.0194346,0.00,,,,
1/3/2012 20:00,13.55,610.5371506,109.0916536,0.00,,,,
1/3/2012 21:00,13.00833333,570.77458,140.0354156,0.00,,,,
1/3/2012 22:00,12.45,556.7142076,184.6374299,0.00,,,,
1/3/2012 23:00,11.90833333,458.0666144,255.7804801,0.00,,,,
1/4/2012 0:00,11.05833333,453.6030485,282.1016326,0.00,,,,
1/4/2012 1:00,9.9,453.5609029,305.018615,0.00,,,,
1/4/2012 2:00,8.116666667,453.4884207,327.4376998,0.00,,,,
1/4/2012 3:00,7.2,453.387465,345.0433418,0.00,,,,
1/4/2012 4:00,7.55,454.0436094,361.89373,0.00,,,,
1/4/2012 5:00,7.45,453.9039253,391.5681562,0.00,,,,
1/4/2012 6:00,7.55,453.9329023,412.3087347,0.00,,,,
1/4/2012 7:00,8.441666667,655.8802155,375.2082779,0.00,,,,
1/4/2012 8:00,9.891666667,876.3691035,308.7246998,0.00,,,,
1/4/2012 9:00,11.88333333,918.4530787,255.0451141,0.00,,,,
1/4/2012 10:00,13.44166667,919.4549874,224.0098344,0.00,,,,
1/4/2012 11:00,14.54166667,921.1846164,206.7709606,0.00,,,,
1/4/2012 12:00,15.35,878.9964021,197.6213162,0.00,,,,
1/4/2012 13:00,15.6,920.7568322,173.1596688,0.00,,,,
1/4/2012 14:00,15.25,920.9676431,158.1398355,0.00,,,,
1/4/2012 15:00,15,920.7975314,158.9364875,0.00,,,,
1/4/2012 16:00,14.35833333,682.4020131,224.8981728,0.00,,,,
1/4/2012 17:00,13.25833333,689.3065946,278.9873622,0.00,,,,
1/4/2012 18:00,12.15833333,610.1285529,310.2198809,0.00,,,,
1/4/2012 19:00,11.99166667,610.6466336,324.4090622,0.00,,,,
1/4/2012 20:00,12.2,610.374616,349.8595988,0.00,,,,
1/4/2012 21:00,11.90833333,570.6586779,372.0212037,0.00,,,,
1/4/2012 22:00,11.05833333,556.6670472,394.4010435,0.00,,,,
1/4/2012 23:00,10.25,456.9401285,444.7275917,0.00,,,,
1/5/2012 0:00,10,451.9140208,457.4570083,0.00,,,,
1/5/2012 1:00,9.358333333,451.8961665,466.8456989,0.00,,,,
1/5/2012 2:00,8.55,451.8375591,482.2816555,0.00,,,,
1/5/2012 3:00,8.3,451.7342788,492.1588837,0.00,,,,
1/5/2012 4:00,8.008333333,454.9788363,501.1878076,0.00,,,,
1/5/2012 5:00,7.8,454.2897728,513.0532465,0.00,,,,
1/5/2012 6:00,8.733333333,453.3095374,517.5221051,0.00,,,,
1/5/2012 7:00,8.758333333,654.2459273,464.8561723,0.00,,,,
1/5/2012 8:00,8.941666667,875.2094434,375.977069,0.00,,,,
1/5/2012 9:00,9.75,917.5061272,308.6552324,0.00,,,,
1/5/2012 10:00,10.99166667,919.9538045,247.5633639,0.00,,,,
1/5/2012 11:00,12.63333333,921.7951126,218.6794533,0.00,,,,
1/5/2012 12:00,13.3,879.7089377,194.5043243,0.00,,,,
1/5/2012 13:00,13.3,921.3928895,169.0599848,0.00,,,,
1/5/2012 14:00,13.3,921.5443872,153.5656324,0.00,,,,
1/5/2012 15:00,12.01666667,921.3700943,151.9147813,0.00,,,,
1/5/2012 16:00,10.80833333,682.7148625,214.2161966,0.00,,,,
1/5/2012 17:00,10.6,689.5999067,267.0242517,0.00,,,,
1/5/2012 18:00,10.6,610.4151302,297.1367268,0.00,,,,
1/5/2012 19:00,10.25,610.2695425,311.1038649,0.00,,,,
1/5/2012 20:00,9.65,610.1024363,325.4193522,0.00,,,,
1/5/2012 21:00,8.758333333,570.5114836,326.7583029,0.00,,,,
1/5/2012 22:00,8.3,556.9635208,341.7351579,0.00,,,,
1/5/2012 23:00,8.3,458.1968774,374.568834,0.00,,,,
1/6/2012 0:00,8.3,453.3792574,399.3962193,0.00,,,,
1/6/2012 1:00,8.3,451.9136458,432.114409,0.00,,,,
1/6/2012 2:00,8.3,451.8508239,435.099351,0.00,,,,
1/6/2012 3:00,8.3,451.7429921,456.6348583,0.00,,,,
1/6/2012 4:00,8.3,452.3927961,475.3581086,0.00,,,,
1/6/2012 5:00,8.3,452.2559452,488.2326858,0.00,,,,
1/6/2012 6:00,8.3,452.283598,493.2858988,0.00,,,,
1/6/2012 7:00,8.3,526.4310316,479.0338486,0.00,,,,
1/6/2012 8:00,8.3,657.9016414,411.8434262,0.00,,,,
1/6/2012 9:00,8.3,698.9489171,349.7427704,0.00,,,,
1/6/2012 10:00,8.65,699.7372579,319.2140283,0.00,,,,
1/6/2012 11:00,9.891666667,701.0587427,301.9078863,0.00,,,,
1/6/2012 12:00,10.6,668.4768656,286.8563361,0.00,,,,
1/6/2012 13:00,10.6,668.6093604,276.609286,0.00,,,,
1/6/2012 14:00,10.89166667,669.0021242,265.5461122,0.00,,,,
1/6/2012 15:00,11.1,668.7017854,250.6209434,0.00,,,,
1/6/2012 16:00,11.1,676.8176254,239.8334857,0.00,,,,
1/6/2012 17:00,11.1,642.2291242,247.9697719,0.00,,,,
1/6/2012 18:00,10.80833333,457.6186617,301.0939689,0.00,,,,
1/6/2012 19:00,10.6,457.3356029,322.9969885,0.00,,,,
1/6/2012 20:00,10.89166667,457.5536885,326.9639405,0.00,,,,
1/6/2012 21:00,11.1,457.4801936,321.7144702,0.00,,,,
1/6/2012 22:00,11.1,456.3339193,331.2116524,0.00,,,,
1/6/2012 23:00,11.1,458.2433369,308.836213,0.00,,,,
1/7/2012 0:00,10.80833333,431.8401337,318.3560144,0.00,,,,
1/7/2012 1:00,10.6,431.8749166,317.7018144,0.00,,,,
1/7/2012 2:00,10.6,432.067125,315.4174907,0.00,,,,
1/7/2012 3:00,10.6,431.8009577,310.3904651,0.00,,,,
1/7/2012 4:00,10.6,432.1453966,310.4543802,0.00,,,,
1/7/2012 5:00,10.6,432.3034721,316.9502627,0.00,,,,
1/7/2012 6:00,10.89166667,432.0625323,318.3183607,0.00,,,,
1/7/2012 7:00,11.1,423.627049,307.3114402,0.00,,,,
1/7/2012 8:00,11.1,548.6107963,267.2374884,0.00,,,,
1/7/2012 9:00,11.1,548.7168495,255.3898167,0.00,,,,
1/7/2012 10:00,11.45,548.9140785,249.9636136,0.00,,,,
1/7/2012 11:00,11.35,550.3015911,239.7331603,0.00,,,,
1/7/2012 12:00,11.1,549.0777768,227.6529927,0.00,,,,
1/7/2012 13:00,10.45833333,549.3027674,215.3569716,0.00,,,,
1/7/2012 14:00,10,549.3388345,208.9898879,0.00,,,,
1/7/2012 15:00,10.64166667,549.1791388,215.3078451,0.00,,,,
1/7/2012 16:00,11.1,426.6375421,294.5680664,0.00,,,,
1/7/2012 17:00,10.80833333,434.6985705,344.821083,0.00,,,,
1/7/2012 18:00,10.6,434.6653799,360.3900386,0.00,,,,
1/7/2012 19:00,10.6,435.2021287,371.6819082,0.00,,,,
1/7/2012 20:00,10.6,435.171998,385.9376534,0.00,,,,
1/7/2012 21:00,10.6,434.8020982,403.6740864,0.00,,,,
1/7/2012 22:00,10.89166667,434.3287671,420.9182824,0.00,,,,
1/7/2012 23:00,11.1,435.6843369,439.2318342,0.00,,,,
1/8/2012 0:00,10.80833333,452.9975871,443.0802454,0.00,,,,
1/8/2012 1:00,9.9,453.0612061,448.5427356,0.00,,,,
1/8/2012 2:00,8.116666667,453.0018521,459.4566415,0.00,,,,
1/8/2012 3:00,6.908333333,453.0495101,458.5928909,0.00,,,,
1/8/2012 4:00,6.7,452.5690425,469.477431,0.00,,,,
1/8/2012 5:00,6.058333333,451.9092809,472.6060589,0.00,,,,
1/8/2012 6:00,5.6,451.9693235,460.9938525,0.00,,,,
1/8/2012 7:00,6.241666667,655.0025754,392.536193,0.00,,,,
1/8/2012 8:00,8.275,875.987954,324.6897218,0.00,,,,
1/8/2012 9:00,10.74166667,917.8188384,277.4557333,0.00,,,,
1/8/2012 10:00,13.275,918.8950226,250.8325863,0.00,,,,
1/8/2012 11:00,14.75,920.3313461,249.7300897,0.00,,,,
1/8/2012 12:00,15,878.0859523,254.9684525,0.00,,,,
1/8/2012 13:00,15,919.5118435,244.8869,0.00,,,,
1/8/2012 14:00,15.35,919.5199337,238.0023383,0.00,,,,
1/8/2012 15:00,15.6,919.5365574,222.4223025,0.00,,,,
1/8/2012 16:00,15.25,681.7522776,248.7453789,0.00,,,,
1/8/2012 17:00,14.00833333,688.8490199,263.1621388,0.00,,,,
1/8/2012 18:00,13.3,609.8058217,267.5370898,0.00,,,,
1/8/2012 19:00,13.00833333,611.0445486,258.5482993,0.00,,,,
1/8/2012 20:00,12.15833333,610.3010637,253.0319626,0.00,,,,
1/8/2012 21:00,10.35833333,571.0702953,234.7099506,0.00,,,,
1/8/2012 22:00,9.4,557.100296,233.5522087,0.00,,,,
1/8/2012 23:00,9.4,458.0606821,252.5830759,0.00,,,,
1/9/2012 0:00,8.758333333,453.643968,249.8104696,0.00,,,,
1/9/2012 1:00,8.008333333,453.6424738,255.0667553,0.00,,,,
1/9/2012 2:00,7.8,454.2215759,245.4923728,0.00,,,,
1/9/2012 3:00,7.8,453.8400494,260.0192438,0.00,,,,
1/9/2012 4:00,6.808333333,456.7511568,256.0780826,0.00,,,,
1/9/2012 5:00,6.741666667,456.0646427,263.3027428,0.00,,,,
1/9/2012 6:00,7.2,455.0786786,274.5618097,0.00,,,,
1/9/2012 7:00,7.55,656.0712555,218.3472401,0.00,,,,
1/9/2012 8:00,9.433333333,877.2247256,171.136614,0.00,,,,
1/9/2012 9:00,11.88333333,919.430855,134.5479193,0.00,,,,
1/9/2012 10:00,13.73333333,919.9873437,91.99651307,0.00,,,,
1/9/2012 11:00,15.1,921.7403922,75.2184412,0.00,,,,
1/9/2012 12:00,16.24166667,880.6395332,56.35033057,0.00,,,,
1/9/2012 13:00,16.7,921.2744526,32.91299687,4.35,,,,
1/9/2012 14:00,16.7,921.3065386,16.52922541,0.00,,,,
1/9/2012 15:00,16.35,921.1533941,30.47601343,0.00,,,,
1/9/2012 16:00,15.10833333,682.8941769,72.48651784,0.00,,,,
1/9/2012 17:00,13.75833333,689.6890629,114.9977465,0.00,,,,
1/9/2012 18:00,13.00833333,610.3620126,177.4066927,0.00,,,,
1/9/2012 19:00,12.45,610.1818053,208.4636684,0.00,,,,
1/9/2012 20:00,12.2,609.9919942,227.1073493,0.00,,,,
1/9/2012 21:00,12.2,570.4325024,240.3096076,0.00,,,,
1/9/2012 22:00,11.26666667,556.8942698,260.4381645,0.00,,,,
1/9/2012 23:00,10.25,458.0709879,308.5151023,0.00,,,,
1/10/2012 0:00,9.008333333,453.6091335,327.3346368,0.00,,,,
1/10/2012 1:00,8.3,453.5875528,343.7487717,0.00,,,,
1/10/2012 2:00,8.008333333,453.5250032,363.5435309,0.00,,,,
1/10/2012 3:00,7.45,453.4245158,374.5402396,0.00,,,,
1/10/2012 4:00,6.558333333,454.0781334,381.3237947,0.00,,,,
1/10/2012 5:00,6.1,453.9449101,391.326771,0.00,,,,
1/10/2012 6:00,6.1,453.9752297,397.7459305,0.00,,,,
1/10/2012 7:00,7.383333333,656.0250324,362.7896955,0.00,,,,
1/10/2012 8:00,9.641666667,877.4809429,282.7951598,0.00,,,,
1/10/2012 9:00,12.175,919.3778632,231.86174,0.00,,,,
1/10/2012 10:00,14.29166667,920.1354626,221.2279452,0.00,,,,
1/10/2012 11:00,15,922.2527951,193.1988429,0.00,,,,
1/10/2012 12:00,15,880.2086006,169.3113336,0.00,,,,
1/10/2012 13:00,15.35,921.8179937,156.2865691,0.00,,,,
1/10/2012 14:00,15.6,921.9760152,150.4414723,0.00,,,,
1/10/2012 15:00,15.25,921.8988688,144.3270266,0.00,,,,
1/10/2012 16:00,14.35833333,680.2938455,201.1249691,0.00,,,,
1/10/2012 17:00,12.90833333,689.7934324,260.680568,0.00,,,,
1/10/2012 18:00,12.2,610.5913891,285.84653,0.00,,,,
1/10/2012 19:00,11.90833333,611.0686389,298.5448478,0.00,,,,
1/10/2012 20:00,11.7,610.7543534,310.9907186,0.00,,,,
1/10/2012 21:00,11.35,571.0221247,314.7286225,0.00,,,,
1/10/2012 22:00,10.45833333,556.9968105,326.5338636,0.00,,,,
1/10/2012 23:00,9.65,458.0954262,366.0471232,0.00,,,,
1/11/2012 0:00,8.758333333,453.6139864,373.7573344,0.00,,,,
1/11/2012 1:00,7.658333333,453.5931126,379.6044334,0.00,,,,
1/11/2012 2:00,6.558333333,453.5338365,383.5250398,0.00,,,,
1/11/2012 3:00,6.1,453.4297957,387.4383084,0.00,,,,
1/11/2012 4:00,6.741666667,454.0839922,400.5933514,0.00,,,,
1/11/2012 5:00,6.558333333,453.9479494,407.0785862,0.00,,,,
1/11/2012 6:00,6.1,453.9727995,434.4656875,0.00,,,,
1/11/2012 7:00,6.741666667,655.9967566,404.4363704,0.00,,,,
1/11/2012 8:00,9.825,877.341623,323.9935251,0.00,,,,
1/11/2012 9:00,13.275,919.3044416,271.0477896,0.00,,,,
1/11/2012 10:00,16.03333333,920.0158342,245.6238028,0.00,,,,
1/11/2012 11:00,17.84166667,921.6407537,239.9454647,0.00,,,,
1/11/2012 12:00,19.64166667,879.5337228,237.2083812,0.00,,,,
1/11/2012 13:00,20.25,921.3659274,210.6281049,0.00,,,,
1/11/2012 14:00,18.36666667,921.6155093,192.5752755,0.00,,,,
1/11/2012 15:00,16.90833333,921.4619977,192.6944883,0.00,,,,
1/11/2012 16:00,16.05833333,680.0423613,275.2381642,0.00,,,,
1/11/2012 17:00,15.25,689.6115212,331.8084913,0.00,,,,
1/11/2012 18:00,15,609.8131659,369.0514825,0.00,,,,
1/11/2012 19:00,15,609.201218,386.3683332,0.00,,,,
1/11/2012 20:00,14.65,609.018095,384.2876998,0.00,,,,
1/11/2012 21:00,13.75833333,569.6888193,367.5695798,0.00,,,,
1/11/2012 22:00,13.3,557.298585,349.2845497,0.00,,,,
1/11/2012 23:00,12.36666667,458.1016435,384.4215859,0.00,,,,
1/12/2012 0:00,11.35,453.6094092,361.5910182,0.00,,,,
1/12/2012 1:00,9.816666667,453.6114946,323.3640321,1.24,,,,
1/12/2012 2:00,9.191666667,453.6393754,265.4809715,3.83,,,,
1/12/2012 3:00,9.4,453.6182648,226.4489672,0.00,,,,
1/12/2012 4:00,8.466666667,456.8547567,212.1566697,0.00,,,,
1/12/2012 5:00,8.091666667,456.1229731,231.8368579,0.00,,,,
1/12/2012 6:00,8.65,546.5922314,254.4479195,0.00,,,,
1/12/2012 7:00,8.9,736.0483769,278.3527213,69.79,,,,
1/12/2012 8:00,10.53333333,899.5521419,323.9138743,176.13,,,,
1/12/2012 9:00,12.34166667,914.7062035,296.1963408,184.27,,,,
1/12/2012 10:00,14.43333333,915.976302,275.4454513,195.89,,,,
1/12/2012 11:00,15.89166667,918.7224351,260.6130529,215.89,,,,
1/12/2012 12:00,16.74166667,878.2906723,246.4043846,239.88,,,,
1/12/2012 13:00,17.55,920.7601162,236.9449808,250.67,,,,
1/12/2012 14:00,17.15833333,921.2407904,232.1060717,249.24,,,,
1/12/2012 15:00,16.35,921.5438651,223.9697989,250.76,,,,
1/12/2012 16:00,15.80833333,678.8260085,258.709743,230.28,,,,
1/12/2012 17:00,14.9,686.8034428,291.0257687,205.32,,,,
1/12/2012 18:00,14.4,606.9848202,308.4738988,199.25,,,,
1/12/2012 19:00,14.10833333,607.3336007,310.9004646,210.78,,,,
1/12/2012 20:00,13.55,607.5250053,313.1591884,213.18,,,,
1/12/2012 21:00,12.65833333,566.2559884,319.8820056,200.09,,,,
1/12/2012 22:00,12.2,557.5905636,274.6497177,142.98,,,,
1/12/2012 23:00,12.2,492.8735207,306.1481968,158.49,,,,
1/13/2012 0:00,11.90833333,469.1018747,356.2054613,195.66,,,,
1/13/2012 1:00,11.35,449.9637908,362.7545293,182.05,,,,
1/13/2012 2:00,10.45833333,448.6498408,369.2392605,173.94,,,,
1/13/2012 3:00,9.65,446.9622567,375.9493951,165.69,,,,
1/13/2012 4:00,9.4,454.1695122,351.4503559,133.31,,,,
1/13/2012 5:00,9.4,495.8609285,348.2035782,140.28,,,,
1/13/2012 6:00,8.758333333,468.0291317,375.7088962,180.22,,,,
1/13/2012 7:00,8.65,523.1252152,362.6115721,188.39,,,,
1/13/2012 8:00,10.18333333,660.3821476,279.6759447,151.16,,,,
1/13/2012 9:00,12.73333333,700.2598446,187.22827,92.37,,,,
1/13/2012 10:00,14.89166667,700.5189101,125.7907326,49.99,,,,
1/13/2012 11:00,15.6,701.8725997,89.62988339,22.68,,,,
1/13/2012 12:00,15.89166667,672.5113167,65.73097891,0.00,,,,
1/13/2012 13:00,16.45,673.2592954,60.21148623,0.00,,,,
1/13/2012 14:00,16.7,669.8233804,55.49029833,4.49,,,,
1/13/2012 15:00,16.35,669.5452891,92.40583654,0.00,,,,
1/13/2012 16:00,15.45833333,674.6342695,160.8106924,0.00,,,,
1/13/2012 17:00,14.35833333,642.6993367,205.4247279,0.00,,,,
1/13/2012 18:00,13.55,457.5084069,269.547226,0.00,,,,
1/13/2012 19:00,13.3,457.4827045,286.9529045,0.00,,,,
1/13/2012 20:00,13.3,457.3527438,311.8676272,0.00,,,,
1/13/2012 21:00,13.00833333,456.8843335,348.5271347,0.00,,,,
1/13/2012 22:00,12.45,456.4123523,373.9784466,0.00,,,,
1/13/2012 23:00,11.55833333,457.6976165,389.3478571,0.00,,,,
1/14/2012 0:00,10.80833333,431.555577,417.6224287,0.00,,,,
1/14/2012 1:00,10.25,431.5588769,441.6528419,0.00,,,,
1/14/2012 2:00,10,430.3499357,468.3363849,0.00,,,,
1/14/2012 3:00,9.358333333,429.8132787,492.4832476,0.00,,,,
1/14/2012 4:00,9.191666667,430.400151,512.4627518,0.00,,,,
1/14/2012 5:00,9.75,430.3324169,528.9678808,0.00,,,,
1/14/2012 6:00,10,430.3461689,544.8291707,0.00,,,,
1/14/2012 7:00,10,421.8855798,564.6941414,0.00,,,,
1/14/2012 8:00,10.64166667,546.4253307,528.3175409,0.00,,,,
1/14/2012 9:00,12.73333333,546.561152,509.9095162,0.00,,,,
1/14/2012 10:00,15.18333333,546.6010964,504.9008063,0.00,,,,
1/14/2012 11:00,17.38333333,547.8768046,494.3691388,0.00,,,,
1/14/2012 12:00,19.29166667,546.5490688,485.7456175,0.00,,,,
1/14/2012 13:00,20.35,546.6553685,483.4499939,0.00,,,,
1/14/2012 14:00,19.9,546.6999534,484.7288962,0.00,,,,
1/14/2012 15:00,18.46666667,546.6828989,477.5647895,0.00,,,,
1/14/2012 16:00,16.80833333,421.9416463,503.8829977,0.00,,,,
1/14/2012 17:00,14.81666667,432.8764526,513.4613738,0.00,,,,
1/14/2012 18:00,13.9,432.8896271,501.1962503,0.00,,,,
1/14/2012 19:00,13.9,433.4470916,496.6080195,0.00,,,,
1/14/2012 20:00,13.9,433.4368015,505.9477609,0.00,,,,
1/14/2012 21:00,13.55,433.0835341,514.0295195,0.00,,,,
1/14/2012 22:00,12.65833333,432.6089677,505.1707938,0.00,,,,
1/14/2012 23:00,11.90833333,434.8005035,474.3766421,0.00,,,,
1/15/2012 0:00,11.7,431.2911054,449.5957864,0.00,,,,
1/15/2012 1:00,10.70833333,431.3414125,428.2414104,0.00,,,,
1/15/2012 2:00,9.65,431.2891778,399.8045526,0.00,,,,
1/15/2012 3:00,9.108333333,431.3424563,383.3187815,0.00,,,,
1/15/2012 4:00,9.191666667,431.9908368,372.4056387,0.00,,,,
1/15/2012 5:00,8.758333333,431.9094864,352.9815155,0.00,,,,
1/15/2012 6:00,8.3,431.9743152,344.2138783,0.00,,,,
1/15/2012 7:00,8.941666667,424.222441,344.6251426,0.00,,,,
1/15/2012 8:00,11.03333333,547.9086132,317.6345445,0.00,,,,
1/15/2012 9:00,14.18333333,548.2788644,261.3809838,11.46,,,,
1/15/2012 10:00,16.88333333,548.4380532,183.4283089,5.07,,,,
1/15/2012 11:00,18.73333333,549.6407786,162.5581697,0.00,,,,
1/15/2012 12:00,20.39166667,548.3484656,185.5057868,0.00,,,,
1/15/2012 13:00,20.80833333,548.3769345,230.4506513,0.00,,,,
1/15/2012 14:00,19.9,548.4457982,234.059891,0.00,,,,
1/15/2012 15:00,18.75833333,548.4533366,213.6165222,0.00,,,,
1/15/2012 16:00,17.65833333,423.7159161,255.7300924,0.00,,,,
1/15/2012 17:00,15.275,434.6347606,286.832679,0.00,,,,
1/15/2012 18:00,13.9,434.6185153,307.2501936,0.00,,,,
1/15/2012 19:00,13.9,435.1483442,327.0541475,0.00,,,,
1/15/2012 20:00,13.9,435.1078017,346.8185224,0.00,,,,
1/15/2012 21:00,13.55,434.7514256,372.61698,0.00,,,,
1/15/2012 22:00,13.00833333,434.2698445,388.4964429,0.00,,,,
1/15/2012 23:00,12.45,435.6275465,397.3026248,0.00,,,,
1/16/2012 0:00,11.26666667,452.8931819,412.2825962,0.00,,,,
1/16/2012 1:00,10.6,452.9630665,437.5897901,0.00,,,,
1/16/2012 2:00,10.6,452.9105796,453.0823104,0.00,,,,
1/16/2012 3:00,10.25,452.9626458,464.0463757,0.00,,,,
1/16/2012 4:00,8.716666667,456.1953775,466.980273,0.00,,,,
1/16/2012 5:00,7.8,455.5430785,474.9479412,0.00,,,,
1/16/2012 6:00,7.8,454.598721,476.5743807,0.00,,,,
1/16/2012 7:00,8.441666667,655.5123612,403.087192,0.00,,,,
1/16/2012 8:00,11.175,875.6961737,310.9094792,0.00,,,,
1/16/2012 9:00,15.075,917.3015814,252.1167475,0.00,,,,
1/16/2012 10:00,18.275,918.1420128,218.6990717,0.00,,,,
1/16/2012 11:00,20.39166667,920.6286189,179.5197687,0.00,,,,
1/16/2012 12:00,22.38333333,878.3450409,147.46407,0.00,,,,
1/16/2012 13:00,22.65833333,920.0412344,101.2442948,0.92,,,,
1/16/2012 14:00,21.26666667,920.4705921,56.75923818,0.00,,,,
1/16/2012 15:00,19.9,920.5075358,41.67646596,0.00,,,,
1/16/2012 16:00,18.11666667,679.5148791,67.7279635,0.00,,,,
1/16/2012 17:00,15.91666667,689.7368375,114.0784345,0.00,,,,
1/16/2012 18:00,14.65,610.0550002,145.7879941,0.00,,,,
1/16/2012 19:00,14.4,609.9738269,153.7533964,0.00,,,,
1/16/2012 20:00,14.4,609.8537152,150.7655747,0.00,,,,
1/16/2012 21:00,13.11666667,570.3120368,156.7701786,0.00,,,,
1/16/2012 22:00,12.84166667,556.8405604,160.6064428,0.00,,,,
1/16/2012 23:00,12.65833333,458.095309,177.0460236,0.00,,,,
1/17/2012 0:00,11.90833333,453.7017323,191.2525781,0.00,,,,
1/17/2012 1:00,10.35833333,453.6687559,205.3833275,0.00,,,,
1/17/2012 2:00,10.1,453.6038082,222.245371,0.00,,,,
1/17/2012 3:00,11.24166667,453.899393,217.0539326,0.00,,,,
1/17/2012 4:00,12.63333333,454.4904468,227.5662513,0.00,,,,
1/17/2012 5:00,12.36666667,453.9777099,271.3221691,0.00,,,,
1/17/2012 6:00,12.34166667,454.4866917,283.8130178,0.00,,,,
1/17/2012 7:00,12.8,656.1618596,205.5762683,0.00,,,,
